@timestamp,@message
2020-02-15 03:46:12.449, * /rover_ns/joint_limits/arm_shoulder_1_arm_shoulder_2/max_velocity: 10.0
2020-02-15 03:46:12.449, * /rover_ns/joint_limits/arm_shoulder_1_arm_shoulder_2/max_jerk: 10.0
2020-02-15 03:46:12.449, * /rover_ns/joint_limits/arm_shoulder_1_arm_shoulder_2/max_effort: 0.5
2020-02-15 03:46:12.449, * /rover_ns/joint_limits/arm_shoulder_1_arm_shoulder_2/max_acceleration: 1
2020-02-15 03:46:12.449, * /rover_ns/joint_limits/arm_shoulder_1_arm_shoulder_2/has_velocity_limits: True
2020-02-15 03:46:12.449, * /rover_ns/joint_limits/arm_shoulder_1_arm_shoulder_2/has_position_limits: False
2020-02-15 03:46:12.449, * /rover_ns/joint_limits/arm_shoulder_1_arm_shoulder_2/has_jerk_limits: True
2020-02-15 03:46:12.449, * /rover_ns/joint_limits/arm_shoulder_1_arm_shoulder_2/has_effort_limits: True
2020-02-15 03:46:12.449, * /rover_ns/joint_limits/arm_shoulder_1_arm_shoulder_2/has_acceleration_limits: True
2020-02-15 03:46:12.449, * /rover_ns/joint_limits/arm_elbow_arm_hand_right/max_velocity: 10.0
2020-02-15 03:46:12.449, * /rover_ns/joint_limits/arm_elbow_arm_hand_right/max_jerk: 10.0
2020-02-15 03:46:12.449, * /rover_ns/joint_limits/arm_elbow_arm_hand_right/max_effort: 0.5
2020-02-15 03:46:12.449, * /rover_ns/joint_limits/arm_elbow_arm_hand_right/max_acceleration: 1
2020-02-15 03:46:12.449, * /rover_ns/joint_limits/arm_elbow_arm_hand_right/has_velocity_limits: True
2020-02-15 03:46:12.449, * /rover_ns/joint_limits/arm_elbow_arm_hand_right/has_position_limits: False
2020-02-15 03:46:12.449, * /rover_ns/joint_limits/arm_elbow_arm_hand_right/has_jerk_limits: True
2020-02-15 03:46:12.449, * /rover_ns/joint_limits/arm_elbow_arm_hand_right/has_effort_limits: True
2020-02-15 03:46:12.449, * /rover_ns/joint_limits/arm_elbow_arm_hand_right/has_acceleration_limits: True
2020-02-15 03:46:12.449, * /rover_ns/joint_limits/arm_elbow_arm_hand_left/max_velocity: 10.0
2020-02-15 03:46:12.449, * /rover_ns/joint_limits/arm_elbow_arm_hand_left/max_jerk: 10.0
2020-02-15 03:46:12.450,"[ WARN] [1581738372.322421901]: The root link body has an inertia specified in the URDF, but KDL does not support a root link with an inertia.  As a workaround, you can add an extra dummy link to your URDF."
2020-02-15 03:46:12.450,+ python3 -m markov.rover_agent
2020-02-15 03:46:12.450,process[agent-9]: started with pid [174]
2020-02-15 03:46:12.450,process[motion-8]: started with pid [172]
2020-02-15 03:46:12.450,process[robot_state_publisher-7]: started with pid [167]
2020-02-15 03:46:13.499,the rosdep view is empty: call 'sudo rosdep init' and 'rosdep update'
2020-02-15 03:46:13.499,Warning [parser.cc:626] Can not find the XML attribute 'version' in sdf XML tag for model: rockformation. Please specify the SDF protocol supported in the model configuration file. The first sdf tag in the config file will be used 
2020-02-15 03:46:13.499,Warning [parser.cc:626] Can not find the XML attribute 'version' in sdf XML tag for model: rockformation. Please specify the SDF protocol supported in the model configuration file. The first sdf tag in the config file will be used 
2020-02-15 03:46:13.499,Warning [parser.cc:626] Can not find the XML attribute 'version' in sdf XML tag for model: jaggedrock. Please specify the SDF protocol supported in the model configuration file. The first sdf tag in the config file will be used 
2020-02-15 03:46:13.499,Warning [parser.cc:626] Can not find the XML attribute 'version' in sdf XML tag for model: jaggedrock. Please specify the SDF protocol supported in the model configuration file. The first sdf tag in the config file will be used 
2020-02-15 03:46:13.499,Warning [parser.cc:626] Can not find the XML attribute 'version' in sdf XML tag for model: jaggedrock. Please specify the SDF protocol supported in the model configuration file. The first sdf tag in the config file will be used 
2020-02-15 03:46:13.499,Warning [parser.cc:626] Can not find the XML attribute 'version' in sdf XML tag for model: rock9. Please specify the SDF protocol supported in the model configuration file. The first sdf tag in the config file will be used 
2020-02-15 03:46:13.499,Warning [parser.cc:626] Can not find the XML attribute 'version' in sdf XML tag for model: rock9. Please specify the SDF protocol supported in the model configuration file. The first sdf tag in the config file will be used 
2020-02-15 03:46:13.499,Warning [parser.cc:626] Can not find the XML attribute 'version' in sdf XML tag for model: rock9. Please specify the SDF protocol supported in the model configuration file. The first sdf tag in the config file will be used 
2020-02-15 03:46:13.499,Warning [parser.cc:626] Can not find the XML attribute 'version' in sdf XML tag for model: rock9. Please specify the SDF protocol supported in the model configuration file. The first sdf tag in the config file will be used 
2020-02-15 03:46:13.499,Warning [parser.cc:626] Can not find the XML attribute 'version' in sdf XML tag for model: rock9. Please specify the SDF protocol supported in the model configuration file. The first sdf tag in the config file will be used 
2020-02-15 03:46:13.499,Warning [parser.cc:626] Can not find the XML attribute 'version' in sdf XML tag for model: crater. Please specify the SDF protocol supported in the model configuration file. The first sdf tag in the config file will be used 
2020-02-15 03:46:13.499,"[INFO] [1581738372.897961, 0.000000]: Loading controller body_rocker_right_controller"
2020-02-15 03:46:13.499,"[INFO] [1581738372.899378, 0.000000]: Subscribing to command velocity (cmd_vel)..."
2020-02-15 03:46:13.499,"[INFO] [1581738372.901907, 0.000000]: Listening..."
2020-02-15 03:46:13.499,"[INFO] [1581738372.932832, 0.000000]: Controller Spawner: Waiting for service controller_manager/load_controller"
2020-02-15 03:46:13.499,Warning [parser.cc:626] Can not find the XML attribute 'version' in sdf XML tag for model: curiosity_path. Please specify the SDF protocol supported in the model configuration file. The first sdf tag in the config file will be used 
2020-02-15 03:46:13.499,Warning [parser.cc:626] Can not find the XML attribute 'version' in sdf XML tag for model: terrain. Please specify the SDF protocol supported in the model configuration file. The first sdf tag in the config file will be used 
2020-02-15 03:46:13.499,Warning [parser.cc:626] Can not find the XML attribute 'version' in sdf XML tag for model: terrain. Please specify the SDF protocol supported in the model configuration file. The first sdf tag in the config file will be used 
2020-02-15 03:46:13.499,Warning [parser.cc:626] Can not find the XML attribute 'version' in sdf XML tag for model: terrain. Please specify the SDF protocol supported in the model configuration file. The first sdf tag in the config file will be used 
2020-02-15 03:46:13.499,Warning [parser.cc:626] Can not find the XML attribute 'version' in sdf XML tag for model: rockformation. Please specify the SDF protocol supported in the model configuration file. The first sdf tag in the config file will be used 
2020-02-15 03:46:13.499,Warning [parser.cc:626] Can not find the XML attribute 'version' in sdf XML tag for model: rockformation. Please specify the SDF protocol supported in the model configuration file. The first sdf tag in the config file will be used 
2020-02-15 03:46:13.499,Warning [parser.cc:626] Can not find the XML attribute 'version' in sdf XML tag for model: rockformation. Please specify the SDF protocol supported in the model configuration file. The first sdf tag in the config file will be used 
2020-02-15 03:46:13.499,+ /opt/amazon/RoboMakerGazebo/bin/gzserver -s librobomaker_gazebo_metrics_plugin.so -e ode /home/robomaker/workspace/applications/simulation-application/workspace/opt/built_workspace/mars/share/mars/worlds/mars.world -s /home/robomaker/workspace/applications/simulation-application/dependencies/opt/ros/melodic/lib/libgazebo_ros_paths_plugin.so -s /home/robomaker/workspace/applications/simulation-application/dependencies/opt/ros/melodic/lib/libgazebo_ros_api_plugin.so __name:=gazebo __log:=/home/robomaker/.ros/log/b4b728da-4fa5-11ea-97ba-0242a9fe0103/gazebo-2.log
2020-02-15 03:46:13.499,[ INFO] [1581738372.800750376]: Finished loading Gazebo ROS API Plugin.
2020-02-15 03:46:13.499,"[ INFO] [1581738372.801847686]: waitForService: Service [/gazebo_gui/set_physics_properties] has not been advertised, waiting..."
2020-02-15 03:46:13.499,[ INFO] [1581738372.808408308]: Finished loading Gazebo ROS API Plugin.
2020-02-15 03:46:13.499,"[ INFO] [1581738372.809400746]: waitForService: Service [/gazebo/set_physics_properties] has not been advertised, waiting..."
2020-02-15 03:46:13.499,"[INFO] [1581738372.865469, 0.000000]: Starting the motion node..."
2020-02-15 03:46:13.499,"[INFO] [1581738372.866190, 0.000000]: Motion control started..."
2020-02-15 03:46:13.499,"[INFO] [1581738372.866836, 0.000000]: Loading controllers..."
2020-02-15 03:46:13.499,"[INFO] [1581738372.867440, 0.000000]: Loading controller corner_lf_wheel_lf_controller"
2020-02-15 03:46:13.499,"[INFO] [1581738372.868979, 0.000000]: Loading controller corner_rf_wheel_rf_controller"
2020-02-15 03:46:13.499,"[INFO] [1581738372.870340, 0.000000]: Loading controller joint_state_controller"
2020-02-15 03:46:13.499,"[INFO] [1581738372.872037, 0.000000]: Loading controller rocker_right_bogie_right_controller"
2020-02-15 03:46:13.499,"[INFO] [1581738372.873536, 0.000000]: Loading controller corner_rb_wheel_rb_controller"
2020-02-15 03:46:13.499,"[INFO] [1581738372.875385, 0.000000]: Loading controller bogie_right_wheel_rm_controller"
2020-02-15 03:46:13.499,"[INFO] [1581738372.879612, 0.000000]: Loading controller rocker_left_corner_lb_controller"
2020-02-15 03:46:13.499,"[INFO] [1581738372.882568, 0.000000]: Loading controller bogie_right_corner_rf_controller"
2020-02-15 03:46:13.499,"[INFO] [1581738372.887510, 0.000000]: Loading controller corner_lb_wheel_lb_controller"
2020-02-15 03:46:13.499,"[INFO] [1581738372.889662, 0.000000]: Loading controller body_rocker_left_controller"
2020-02-15 03:46:13.499,"[INFO] [1581738372.891062, 0.000000]: Loading controller bogie_left_wheel_lm_controller"
2020-02-15 03:46:13.499,"[INFO] [1581738372.892774, 0.000000]: Loading controller rocker_left_bogie_left_controller"
2020-02-15 03:46:13.499,"[INFO] [1581738372.894894, 0.000000]: Loading controller bogie_left_corner_lf_controller"
2020-02-15 03:46:13.499,Warning [parser.cc:626] Can not find the XML attribute 'version' in sdf XML tag for model: rockformation. Please specify the SDF protocol supported in the model configuration file. The first sdf tag in the config file will be used 
2020-02-15 03:46:13.499,"[INFO] [1581738372.896575, 0.000000]: Loading controller rocker_right_corner_rb_controller"
2020-02-15 03:46:14.537,"[INFO] [1581738373.567976, 0.000000]: Loading model XML from ros parameter robot_description"
2020-02-15 03:46:14.537,"[INFO] [1581738373.586505, 0.000000]: Waiting for service /gazebo/spawn_urdf_model"
2020-02-15 03:46:14.537,"[INFO] [1581738373.588435, 0.000000]: Calling service /gazebo/spawn_urdf_model"
2020-02-15 03:46:15.597,"[ INFO] [1581738374.799090737, 0.018500000]: Camera Plugin: Using the 'robotNamespace' param: '/'"
2020-02-15 03:46:15.597,"[ INFO] [1581738374.801391153, 0.018500000]: Camera Plugin (ns = /)  <tf_prefix_>, set to """""
2020-02-15 03:46:15.597,"[ INFO] [1581738374.807511941, 0.018500000]: Camera Plugin: Using the 'robotNamespace' param: '/'"
2020-02-15 03:46:15.597,"[ INFO] [1581738374.808953725, 0.018500000]: Camera Plugin (ns = /)  <tf_prefix_>, set to """""
2020-02-15 03:46:15.597,"[ INFO] [1581738374.900179906, 0.018500000]: Laser Plugin: Using the 'robotNamespace' param: '/'"
2020-02-15 03:46:15.597,"[ INFO] [1581738374.900275130, 0.018500000]: Starting Laser Plugin (ns = /)"
2020-02-15 03:46:15.597,"[ INFO] [1581738374.901443066, 0.018500000]: Laser Plugin (ns = /)  <tf_prefix_>, set to """""
2020-02-15 03:46:15.597,"[INFO] [1581738374.934384, 0.018500]: Spawn status: SpawnModel: Successfully spawned entity"
2020-02-15 03:46:15.597,[urdf_spawner-4] process has finished cleanly
2020-02-15 03:46:15.597,log file: /home/robomaker/.ros/log/b4b728da-4fa5-11ea-97ba-0242a9fe0103/urdf_spawner-4*.log
2020-02-15 03:46:15.597,"[ INFO] [1581738375.572296750, 0.018500000]: Loading gazebo_ros_control plugin"
2020-02-15 03:46:15.597,"[ INFO] [1581738375.572409641, 0.018500000]: Starting gazebo_ros_control plugin in namespace: rover_ns"
2020-02-15 03:46:15.597,"[ INFO] [1581738375.572872730, 0.018500000]: gazebo_ros_control plugin is waiting for model URDF in parameter [/robot_description] on the ROS param server."
2020-02-15 03:46:16.634,"[ INFO] [1581738375.717148446, 0.018500000]: Loaded gazebo_ros_control."
2020-02-15 03:46:16.634,"[ERROR] [1581738375.731299738, 0.037000000]: Tried to advertise a service that is already advertised in this node [/imu_service]"
2020-02-15 03:46:16.634,"[ERROR] [1581738375.731364834, 0.037000000]: Tried to advertise a service that is already advertised in this node [/imu_service]"
2020-02-15 03:46:16.634,"[ERROR] [1581738375.731762845, 0.037000000]: Tried to advertise a service that is already advertised in this node [/imu_service]"
2020-02-15 03:46:16.634,"[ERROR] [1581738375.732323269, 0.037000000]: Tried to advertise a service that is already advertised in this node [/imu_service]"
2020-02-15 03:46:16.634,"[ERROR] [1581738375.732681230, 0.037000000]: Tried to advertise a service that is already advertised in this node [/imu_service]"
2020-02-15 03:46:16.634,"[ERROR] [1581738375.733102751, 0.037000000]: Tried to advertise a service that is already advertised in this node [/imu_service]"
2020-02-15 03:46:16.634,"[ INFO] [1581738375.758372262, 0.055500000]: waitForService: Service [/gazebo/set_physics_properties] is now available."
2020-02-15 03:46:16.634,"[ INFO] [1581738375.772587230, 0.055500000]: Physics dynamic reconfigure ready."
2020-02-15 03:46:16.634,"[INFO] [1581738375.944879, 0.166500]: Controller Spawner: Waiting for service controller_manager/switch_controller"
2020-02-15 03:46:16.634,"[INFO] [1581738375.947323, 0.166500]: Controller Spawner: Waiting for service controller_manager/unload_controller"
2020-02-15 03:46:16.634,"[INFO] [1581738375.949265, 0.166500]: Loading controller: body_rocker_left_controller"
2020-02-15 03:46:16.634,"[INFO] [1581738375.994037, 0.203500]: Loading controller: body_rocker_right_controller"
2020-02-15 03:46:16.634,"[INFO] [1581738376.018942, 0.203500]: Loading controller: corner_lf_wheel_lf_controller"
2020-02-15 03:46:16.634,"[INFO] [1581738376.044571, 0.240500]: Loading controller: bogie_left_wheel_lm_controller"
2020-02-15 03:46:16.634,"[INFO] [1581738376.069788, 0.259000]: Loading controller: corner_lb_wheel_lb_controller"
2020-02-15 03:46:16.634,"[INFO] [1581738376.094554, 0.277500]: Loading controller: corner_rb_wheel_rb_controller"
2020-02-15 03:46:16.634,"[INFO] [1581738376.121482, 0.296000]: Loading controller: bogie_right_wheel_rm_controller"
2020-02-15 03:46:16.634,"[INFO] [1581738376.146472, 0.314500]: Loading controller: corner_rf_wheel_rf_controller"
2020-02-15 03:46:16.634,"[INFO] [1581738376.171581, 0.333000]: Loading controller: rocker_left_bogie_left_controller"
2020-02-15 03:46:16.634,"[INFO] [1581738376.196890, 0.351500]: Loading controller: rocker_right_bogie_right_controller"
2020-02-15 03:46:16.634,"[INFO] [1581738376.222226, 0.370000]: Loading controller: bogie_left_corner_lf_controller"
2020-02-15 03:46:16.634,"[INFO] [1581738376.247354, 0.388500]: Loading controller: rocker_left_corner_lb_controller"
2020-02-15 03:46:16.634,"[INFO] [1581738376.272195, 0.407000]: Loading controller: rocker_right_corner_rb_controller"
2020-02-15 03:46:16.634,"[INFO] [1581738376.297195, 0.425500]: Loading controller: bogie_right_corner_rf_controller"
2020-02-15 03:46:16.634,"[INFO] [1581738376.326436, 0.444000]: Loading controller: joint_state_controller"
2020-02-15 03:46:16.634,"[INFO] [1581738376.352575, 0.462500]: Controller Spawner: Loaded controllers: body_rocker_left_controller, body_rocker_right_controller, corner_lf_wheel_lf_controller, bogie_left_wheel_lm_controller, corner_lb_wheel_lb_controller, corner_rb_wheel_rb_controller, bogie_right_wheel_rm_controller, corner_rf_wheel_rf_controller, rocker_left_bogie_left_controller, rocker_right_bogie_right_controller, bogie_left_corner_lf_controller, rocker_left_corner_lb_controller, rocker_right_corner_rb_controller, bogie_right_corner_rf_controller, joint_state_controller"
2020-02-15 03:46:16.634,"[INFO] [1581738376.378781, 0.481000]: Started controllers: body_rocker_left_controller, body_rocker_right_controller, corner_lf_wheel_lf_controller, bogie_left_wheel_lm_controller, corner_lb_wheel_lb_controller, corner_rb_wheel_rb_controller, bogie_right_wheel_rm_controller, corner_rf_wheel_rf_controller, rocker_left_bogie_left_controller, rocker_right_bogie_right_controller, bogie_left_corner_lf_controller, rocker_left_corner_lb_controller, rocker_right_corner_rb_controller, bogie_right_corner_rf_controller, joint_state_controller"
2020-02-15 03:46:16.634,/home/robomaker/workspace/applications/simulation-application/dependencies/usr/local/lib/python3.6/dist-packages/gym/envs/registration.py:14: PkgResourcesDeprecationWarning: Parameters to load are deprecated.  Call .resolve and .require separately.
2020-02-15 03:46:16.634,  result = entry_point.load(False)
2020-02-15 03:46:18.447,Creating graph - name: BasicRLGraphManager
2020-02-15 03:46:18.447,New Martian Gym environment created...
2020-02-15 03:46:18.447,Total Episodic Reward=0.00 Total Episodic Steps=0.00
2020-02-15 03:46:18.447,Step:0.00 Steering:0.000000 R:0.00 DTCP:44.589668 DT:0.025688 CT:4.03 CTCP:0.000000 PSR: 2000.000000 IMU: 4.178800
2020-02-15 03:46:18.447,Step:1.00 Steering:1.000000 R:2.00 DTCP:44.596651 DT:0.037315 CT:4.04 CTCP:0.000000 PSR: 1999.000000 IMU: 4.178800
2020-02-15 03:46:18.447,Creating agent - name: agent
2020-02-15 03:46:24.804,2020-02-15 03:46:24.775296: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 AVX512F FMA
2020-02-15 03:46:28.408,INFO:tensorflow:Froze 11 variables.
2020-02-15 03:46:29.457,INFO:tensorflow:Converted 11 variables to const ops.
2020-02-15 03:46:53.530,Step:67.00 Steering:0.000000 R:2.00 DTCP:50.650641 DT:6.844379 CT:0.56 CTCP:1.000000 PSR: 1933.000000 IMU: 6.611481
2020-02-15 03:46:53.530,Step:66.00 Steering:-1.000000 R:2.00 DTCP:50.657073 DT:6.833121 CT:0.56 CTCP:1.000000 PSR: 1934.000000 IMU: 6.611481
2020-02-15 03:46:53.530,Step:65.00 Steering:0.000000 R:1.00 DTCP:50.657330 DT:6.822797 CT:0.58 CTCP:0.000000 PSR: 1935.000000 IMU: 6.611481
2020-02-15 03:46:53.530,Step:64.00 Steering:-1.000000 R:2.00 DTCP:50.651882 DT:6.813140 CT:0.58 CTCP:1.000000 PSR: 1936.000000 IMU: 6.611481
2020-02-15 03:46:53.530,Step:63.00 Steering:-1.000000 R:2.00 DTCP:50.652519 DT:6.798090 CT:0.57 CTCP:1.000000 PSR: 1937.000000 IMU: 6.611481
2020-02-15 03:46:53.530,Step:62.00 Steering:0.000000 R:1.00 DTCP:50.645714 DT:6.774556 CT:0.56 CTCP:0.000000 PSR: 1938.000000 IMU: 6.611481
2020-02-15 03:46:53.530,Step:61.00 Steering:1.000000 R:1.00 DTCP:50.631500 DT:6.746591 CT:0.57 CTCP:0.000000 PSR: 1939.000000 IMU: 6.611481
2020-02-15 03:46:53.530,Step:60.00 Steering:-1.000000 R:2.00 DTCP:50.616044 DT:6.728868 CT:0.59 CTCP:1.000000 PSR: 1940.000000 IMU: 6.611481
2020-02-15 03:46:53.530,Step:59.00 Steering:-1.000000 R:2.00 DTCP:50.617412 DT:6.723072 CT:0.58 CTCP:1.000000 PSR: 1941.000000 IMU: 6.611481
2020-02-15 03:46:53.530,Step:58.00 Steering:1.000000 R:1.00 DTCP:50.616992 DT:6.721271 CT:0.58 CTCP:0.000000 PSR: 1942.000000 IMU: 6.611481
2020-02-15 03:46:53.530,Step:57.00 Steering:-1.000000 R:1.00 DTCP:50.615407 DT:6.717521 CT:0.58 CTCP:0.000000 PSR: 1943.000000 IMU: 6.611481
2020-02-15 03:46:53.530,Step:56.00 Steering:0.000000 R:2.00 DTCP:50.617029 DT:6.711777 CT:0.58 CTCP:1.000000 PSR: 1944.000000 IMU: 6.611481
2020-02-15 03:46:53.530,Step:55.00 Steering:1.000000 R:1.00 DTCP:50.616669 DT:6.695470 CT:0.59 CTCP:0.000000 PSR: 1945.000000 IMU: 6.611481
2020-02-15 03:46:53.530,Step:54.00 Steering:-1.000000 R:2.00 DTCP:50.614172 DT:6.685777 CT:0.58 CTCP:1.000000 PSR: 1946.000000 IMU: 6.611481
2020-02-15 03:46:53.530,Step:53.00 Steering:-1.000000 R:2.00 DTCP:50.626331 DT:6.664122 CT:0.60 CTCP:1.000000 PSR: 1947.000000 IMU: 6.611481
2020-02-15 03:46:53.530,Step:52.00 Steering:-1.000000 R:2.00 DTCP:50.632310 DT:6.633817 CT:0.61 CTCP:1.000000 PSR: 1948.000000 IMU: 6.611481
2020-02-15 03:46:53.530,Step:51.00 Steering:1.000000 R:1.00 DTCP:50.634140 DT:6.603325 CT:0.62 CTCP:0.000000 PSR: 1949.000000 IMU: 6.611481
2020-02-15 03:46:53.530,Step:50.00 Steering:0.000000 R:2.00 DTCP:50.635223 DT:6.592991 CT:0.64 CTCP:1.000000 PSR: 1950.000000 IMU: 6.611481
2020-02-15 03:46:53.530,Step:49.00 Steering:-1.000000 R:1.00 DTCP:50.622498 DT:6.546048 CT:0.64 CTCP:0.000000 PSR: 1951.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:48.00 Steering:1.000000 R:1.00 DTCP:50.574020 DT:6.457551 CT:0.61 CTCP:0.000000 PSR: 1952.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:47.00 Steering:0.000000 R:1.00 DTCP:50.508780 DT:6.367008 CT:0.67 CTCP:0.000000 PSR: 1953.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:46.00 Steering:-1.000000 R:1.00 DTCP:50.353106 DT:6.203853 CT:0.80 CTCP:0.000000 PSR: 1954.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:45.00 Steering:0.000000 R:1.00 DTCP:50.222385 DT:6.064778 CT:0.93 CTCP:0.000000 PSR: 1955.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:44.00 Steering:-1.000000 R:1.25 DTCP:50.080740 DT:5.914158 CT:1.06 CTCP:0.000000 PSR: 1956.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:43.00 Steering:-1.000000 R:1.25 DTCP:49.959740 DT:5.786910 CT:1.17 CTCP:0.000000 PSR: 1957.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:42.00 Steering:1.000000 R:1.25 DTCP:49.830489 DT:5.646721 CT:1.28 CTCP:0.000000 PSR: 1958.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:41.00 Steering:1.000000 R:1.25 DTCP:49.714105 DT:5.515380 CT:1.28 CTCP:0.000000 PSR: 1959.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:40.00 Steering:1.000000 R:1.25 DTCP:49.572598 DT:5.352800 CT:1.32 CTCP:0.000000 PSR: 1960.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:39.00 Steering:1.000000 R:1.25 DTCP:49.456565 DT:5.219019 CT:1.43 CTCP:0.000000 PSR: 1961.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:38.00 Steering:1.000000 R:1.50 DTCP:49.337054 DT:5.080676 CT:1.54 CTCP:0.000000 PSR: 1962.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:37.00 Steering:0.000000 R:1.25 DTCP:49.203785 DT:4.931285 CT:1.19 CTCP:0.000000 PSR: 1963.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:36.00 Steering:0.000000 R:1.25 DTCP:49.081727 DT:4.796419 CT:1.23 CTCP:0.000000 PSR: 1964.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:35.00 Steering:0.000000 R:1.25 DTCP:48.959937 DT:4.660004 CT:1.32 CTCP:0.000000 PSR: 1965.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:34.00 Steering:0.000000 R:1.25 DTCP:48.824756 DT:4.506879 CT:1.39 CTCP:0.000000 PSR: 1966.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:33.00 Steering:-1.000000 R:1.25 DTCP:48.690430 DT:4.355332 CT:1.39 CTCP:0.000000 PSR: 1967.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:32.00 Steering:0.000000 R:1.25 DTCP:48.558451 DT:4.207362 CT:1.47 CTCP:0.000000 PSR: 1968.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:31.00 Steering:0.000000 R:1.50 DTCP:48.405414 DT:4.036127 CT:1.61 CTCP:0.000000 PSR: 1969.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:30.00 Steering:-1.000000 R:2.00 DTCP:48.293901 DT:3.912570 CT:2.88 CTCP:0.000000 PSR: 1970.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:29.00 Steering:-1.000000 R:2.00 DTCP:48.168798 DT:3.776288 CT:3.03 CTCP:0.000000 PSR: 1971.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:28.00 Steering:-1.000000 R:2.00 DTCP:48.025839 DT:3.618119 CT:3.21 CTCP:0.000000 PSR: 1972.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:27.00 Steering:1.000000 R:2.00 DTCP:47.902367 DT:3.480333 CT:3.36 CTCP:0.000000 PSR: 1973.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:26.00 Steering:-1.000000 R:2.00 DTCP:47.776660 DT:3.344220 CT:3.36 CTCP:0.000000 PSR: 1974.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:25.00 Steering:-1.000000 R:2.00 DTCP:47.650131 DT:3.208112 CT:3.53 CTCP:0.000000 PSR: 1975.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:24.00 Steering:0.000000 R:2.00 DTCP:47.515455 DT:3.061751 CT:3.68 CTCP:0.000000 PSR: 1976.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:23.00 Steering:1.000000 R:2.00 DTCP:47.403311 DT:2.941292 CT:2.51 CTCP:0.000000 PSR: 1977.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:22.00 Steering:-1.000000 R:2.00 DTCP:47.278469 DT:2.809170 CT:2.55 CTCP:0.000000 PSR: 1978.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:21.00 Steering:-1.000000 R:2.00 DTCP:47.154979 DT:2.674137 CT:2.76 CTCP:0.000000 PSR: 1979.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:20.00 Steering:1.000000 R:2.00 DTCP:47.033562 DT:2.541572 CT:2.76 CTCP:0.000000 PSR: 1980.000000 IMU: 6.423150
2020-02-15 03:46:53.530,Step:19.00 Steering:-1.000000 R:2.00 DTCP:46.903834 DT:2.401733 CT:2.86 CTCP:0.000000 PSR: 1981.000000 IMU: 5.231493
2020-02-15 03:46:53.530,Step:18.00 Steering:0.000000 R:2.00 DTCP:46.783545 DT:2.269738 CT:3.05 CTCP:0.000000 PSR: 1982.000000 IMU: 5.231493
2020-02-15 03:46:53.530,Step:17.00 Steering:0.000000 R:2.00 DTCP:46.649763 DT:2.124642 CT:3.13 CTCP:0.000000 PSR: 1983.000000 IMU: 5.231493
2020-02-15 03:46:53.530,Step:16.00 Steering:0.000000 R:2.00 DTCP:46.520253 DT:1.987018 CT:4.50 CTCP:0.000000 PSR: 1984.000000 IMU: 4.872161
2020-02-15 03:46:53.530,Step:15.00 Steering:-1.000000 R:2.00 DTCP:46.363137 DT:1.823048 CT:3.54 CTCP:0.000000 PSR: 1985.000000 IMU: 4.872161
2020-02-15 03:46:53.530,Step:14.00 Steering:-1.000000 R:2.00 DTCP:46.229236 DT:1.684808 CT:3.53 CTCP:0.000000 PSR: 1986.000000 IMU: 4.872161
2020-02-15 03:46:53.530,Step:13.00 Steering:-1.000000 R:2.00 DTCP:46.094684 DT:1.547812 CT:3.53 CTCP:0.000000 PSR: 1987.000000 IMU: 4.872161
2020-02-15 03:46:53.530,Step:12.00 Steering:-1.000000 R:2.00 DTCP:45.941042 DT:1.392645 CT:4.50 CTCP:0.000000 PSR: 1988.000000 IMU: 4.872161
2020-02-15 03:46:53.530,Step:11.00 Steering:-1.000000 R:2.00 DTCP:45.790948 DT:1.241930 CT:4.26 CTCP:0.000000 PSR: 1989.000000 IMU: 4.872161
